State_Name,Year,Data.DHS Denominator,Data.Number of Firms,Data.Calculated.Net Job Creation,Data.Calculated.Net Job Creation Rate,Data.Calculated.Reallocation Rate,Data.Establishments.Entered,Data.Establishments.Entered Rate,Data.Establishments.Exited,Data.Establishments.Exited Rate,Data.Establishments.Physical Locations,Data.Firm Exits.Count,Data.Firm Exits.Establishment Exit,Data.Firm Exits.Employments,Data.Job Creation.Births,Data.Job Creation.Continuers,Data.Job Creation.Count,Data.Job Creation.Rate,Data.Job Creation.Rate/Births,Data.Job Destruction.Continuers,Data.Job Destruction.Count,Data.Job Destruction.Deaths,Data.Job Destruction.Rate,Data.Job Destruction.Rate/Deaths,Data.Population,Data.Labor.Force.Percentage,Data.Employment.Percentage,Data.Labor.Force,Data.Employment,Data.Unemployment,Data.Unemployment.Rate
Idaho,2021,644606,39380,9046,1.403,23.795,6019,12.883,4100,8.775,47681,2659,2727,14079,29508,56229,85737,13.301,4.578,53191,76691,23500,11.897,3.646,1466287,62.9,60.6,921718,888950,32768,3.6
Idaho,2022,667592,40763,39323,5.89,21.983,6483,13.367,4807,9.911,49339,3495,3542,16277,35233,77469,112702,16.882,5.278,47915,73379,25464,10.992,3.814,1501224,62.9,61.2,944919,918106,26813,2.8
Illinois,1978,3962312,179075,199341,5.031,25.487,26955,13.012,21802,10.525,209727,14963,15213,86337,213566,490719,704285,17.775,5.39,318938,504944,186006,12.744,4.694,8365417,64.8,60.9,5423786,5098246,325540,6
Illinois,1979,4160588,182432,166914,4.012,25.906,25185,11.879,21634,10.204,213789,14815,15064,81756,211525,494316,705841,16.965,5.084,363253,538927,175674,12.953,4.222,8420333,64.9,61.3,5462279,5159018,303261,5.6
Illinois,1980,4201004,182767,-80000,-1.904,26.014,23967,11.186,23241,10.847,214622,16479,16685,88112,190149,356281,546430,13.007,4.526,452392,626430,174038,14.911,4.143,8473750,65.4,60,5539806,5086190,453616,8.2
Illinois,1981,4129997,182392,-71117,-1.722,26.713,23784,11.072,23161,10.782,215123,16673,16930,96515,205197,346423,551620,13.356,4.968,455438,622737,167299,15.078,4.051,8528750,65.6,60,5595838,5113454,482384,8.6
Illinois,1982,3991654,180142,-162888,-4.081,25.348,23146,10.802,24776,11.563,213457,17470,17764,101965,187803,318103,505906,12.674,4.705,470835,668794,197959,16.755,4.959,8557500,65.6,58.1,5614852,4974453,640399,11.4
Illinois,1983,3882719,183151,-72215,-1.86,29.513,25625,11.908,22433,10.425,216789,15550,15847,89706,201007,371947,572954,14.757,5.177,463275,645169,181894,16.616,4.685,8578750,65.3,57.6,5600205,4945354,654851,11.7
Illinois,1984,3923015,186371,157192,4.007,25.708,27111,12.394,23290,10.647,220654,16825,17060,119976,214588,446871,661459,16.861,5.47,300913,504267,203354,12.854,5.184,8613583,65.1,59.2,5610383,5098532,511851,9.1
Illinois,1985,4045719,187342,80689,1.994,29.565,26352,11.909,25064,11.327,221914,17929,18322,125161,241772,436980,678752,16.777,5.976,355701,598063,242362,14.783,5.991,8635917,65.5,59.6,5659777,5146361,513416,9.1
Illinois,1986,4137989,190048,98422,2.378,27.26,27223,12.158,23004,10.273,226026,16304,16572,107100,219131,443303,662434,16.009,5.296,381494,564012,182518,13.63,4.411,8681500,65.6,60.1,5693266,5220347,472919,8.3
Illinois,1987,4204384,191966,6351,0.151,32.734,28886,12.681,25277,11.097,229594,17339,17638,109118,257282,437194,694476,16.518,6.119,451428,688125,236697,16.367,5.63,8740917,65.9,61,5764392,5334172,430220,7.5
Illinois,1988,4287483,195555,151113,3.525,27.861,28737,12.363,23583,10.146,235014,16192,16466,105597,265549,482839,748388,17.455,6.194,389432,597275,207843,13.931,4.848,8790250,66.4,61.9,5839006,5445160,393846,6.7
Illinois,1989,4437351,198826,137576,3.1,27.081,28916,12.176,24122,10.158,239874,16406,16858,107019,272185,466234,738419,16.641,6.134,394462,600843,206381,13.541,4.651,8832417,67.9,63.8,5994480,5631348,363132,6.1
Illinois,1990,4582926,202725,110978,2.422,25.433,27943,11.526,22985,9.481,244906,16308,16630,103959,234957,458812,693769,15.138,5.127,392409,582791,190382,12.717,4.154,8691495,68.2,63.9,5928974,5557044,371930,6.3
Illinois,1991,4610540,202556,-55027,-1.194,28.405,27955,11.362,25311,10.288,247353,17676,18080,140679,256441,398371,654812,14.203,5.562,475612,709839,234227,15.396,5.08,8768688,67.6,62.7,5929544,5497100,432444,7.3
Illinois,1992,4557674,202935,-17291,-0.379,29.997,26722,10.788,25195,10.171,248468,16278,16650,124301,228368,455207,683575,14.998,5.011,462036,700866,238830,15.378,5.24,8844259,68.2,62.8,6028864,5555116,473748,7.9
Illinois,1993,4586507,206820,66082,1.441,27.19,26398,10.55,22921,9.161,251953,15222,15610,91734,214671,474948,689619,15.036,4.68,435573,623537,187964,13.595,4.098,8928912,68.1,63,6078012,5623227,454785,7.5
Illinois,1994,4692791,210306,114160,2.433,25.329,27508,10.812,23183,9.112,256593,15932,16280,103517,233489,474993,708482,15.097,4.975,389168,594322,205154,12.665,4.372,8989316,68,64,6112726,5756661,356065,5.8
Illinois,1995,4816465,214414,151881,3.153,24.643,28757,11.092,23292,8.984,261991,15780,16169,102696,258686,486645,745331,15.475,5.371,397115,593450,196335,12.321,4.076,9040636,68.3,64.7,6173214,5851700,321514,5.2
Illinois,1996,4866477,215752,49674,1.021,27.065,28333,10.787,24745,9.421,264462,17030,17471,101564,244941,463284,708225,14.553,5.033,465379,658551,193172,13.532,3.969,9101290,68.6,65,6244016,5913079,330937,5.3
Illinois,1997,4952542,216973,81382,1.643,28.773,28919,10.902,27391,10.326,266032,17791,18313,122445,264546,529322,793868,16.03,5.342,460334,712486,252152,14.386,5.091,9161360,68.7,65.4,6296315,5994538,301777,4.8
Illinois,1998,5120684,219988,125786,2.456,25.755,27697,10.309,24410,9.086,270310,15920,16311,99181,247141,538051,785192,15.334,4.826,451662,659406,207744,12.877,4.057,9230764,68.7,65.6,6339411,6055561,283850,4.5
Illinois,1999,5251495,220563,114787,2.186,25.771,27076,9.98,25199,9.288,272250,16229,16704,105451,266820,524660,791480,15.072,5.081,451507,676693,225186,12.886,4.288,9298418,69.5,66.4,6463079,6178482,284597,4.4
Illinois,2000,5377725,220896,119265,2.218,27.17,27179,9.951,25642,9.389,273889,16292,16750,110878,262937,586901,849838,15.803,4.889,460113,730573,270460,13.585,5.029,9346902,69.5,66.4,6494429,6206060,288369,4.4
Illinois,2001,5401704,219980,-83854,-1.552,27.701,26292,9.614,27003,9.874,273127,16700,17366,116203,260419,487747,748166,13.851,4.821,547660,832020,284360,15.403,5.264,9408241,68.6,64.9,6454092,6103092,351000,5.4
Illinois,2002,5280782,218507,-221318,-4.191,29.65,29620,10.829,30314,11.082,273186,17442,18089,165739,313465,469410,782875,14.825,5.936,669117,1004193,335076,19.016,6.345,9465460,67,62.6,6341891,5925990,415901,6.6
Illinois,2003,5180534,219876,18040,0.348,28.703,28667,10.461,26815,9.785,274958,16445,16799,113771,242875,518662,761537,14.7,4.688,492226,743497,251271,14.352,4.85,9515975,66.3,61.8,6310520,5885134,425386,6.7
Illinois,2004,5197683,222702,15093,0.29,27.458,29049,10.507,26025,9.413,277987,16210,16930,117603,226764,501913,728677,14.019,4.363,474286,713584,239298,13.729,4.604,9559591,66.4,62.3,6348716,5955739,392977,6.2
Illinois,2005,5212682,224985,18801,0.361,26.702,30419,10.879,27224,9.736,281219,17136,17552,107642,260188,454562,714750,13.712,4.991,473738,695949,222211,13.351,4.263,9611488,66.7,62.9,6410767,6044685,366082,5.7
Illinois,2006,5288678,228002,115812,2.19,25.447,32794,11.554,27490,9.685,286494,18028,18374,121715,281091,507624,788715,14.913,5.315,438043,672903,234860,12.723,4.441,9675598,67.3,64.3,6515687,6217917,297770,4.6
Illinois,2007,5350520,228626,3761,0.07,29.01,31195,10.855,29256,10.18,288343,18264,18549,117352,274009,505850,779859,14.575,5.121,528206,776098,247892,14.505,4.633,9743313,68.1,64.7,6639198,6301409,337789,5.1
Illinois,2008,5370851,226326,38310,0.713,26.242,28546,9.926,29820,10.369,286945,19290,19581,109951,223586,519421,743007,13.834,4.163,477758,704697,226939,13.121,4.225,9811776,67.8,63.4,6652942,6222179,430763,6.5
Illinois,2009,5235657,220992,-336200,-6.421,20.405,25022,8.797,31869,11.204,281018,19988,20360,125164,193548,340610,534158,10.202,3.697,632040,870358,238318,16.624,4.552,9877039,66.8,60,6601620,5928539,673081,10.2
Illinois,2010,5014574,218080,-145750,-2.907,21.628,25584,9.151,28669,10.255,278020,17273,17595,101553,194491,347775,542266,10.814,3.879,490016,688016,198000,13.72,3.948,9905097,66.8,59.7,6612433,5918202,694231,10.5
Illinois,2011,4983453,217648,78021,1.566,21.77,27073,9.736,26993,9.707,278122,16803,17314,88188,187362,433120,620482,12.451,3.76,368179,542461,174282,10.885,3.497,9949849,66,59.6,6567531,5925787,641744,9.8
Illinois,2012,5058379,218627,76084,1.504,23.195,26712,9.598,26301,9.451,278500,15535,16073,86521,196088,466646,662734,13.102,3.876,385498,586650,201152,11.598,3.977,9992930,65.9,59.9,6583689,5989454,594235,9
Illinois,2013,5124977,218421,61116,1.193,22.431,26272,9.433,26091,9.368,278610,15938,16232,99794,196165,439738,635903,12.408,3.828,380711,574787,194076,11.215,3.787,10027607,65.4,59.4,6556593,5961201,595392,9.1
Illinois,2014,5224022,218361,128516,2.46,20.851,26132,9.362,25193,9.025,279606,15665,15930,85100,231972,441163,673135,12.885,4.44,357398,544619,187221,10.425,3.584,10049204,64.8,60.2,6516372,6049059,467313,7.2
Illinois,2015,5306666,219779,105752,1.993,22.759,26746,9.531,24745,8.818,281629,15128,15530,84899,203239,506385,709624,13.372,3.83,385063,603872,218809,11.379,4.123,10052540,64.8,60.9,6511797,6119934,391863,6
Illinois,2016,5391711,221359,47252,0.876,22.647,27011,9.54,24015,8.482,284642,15580,15924,85991,214740,443050,657790,12.2,3.983,445695,610538,164843,11.324,3.057,10048210,65.3,61.4,6559038,6172672,386366,5.9
Illinois,2017,5403751,221146,-6166,-0.114,24.516,25741,9.043,25775,9.055,284619,15583,16055,114600,203179,459223,662402,12.258,3.76,428343,668568,240225,12.372,4.446,10141740,64.7,61.5,6562291,6237933,324358,4.9
Illinois,2018,5426232,220836,36250,0.668,22.582,24178,8.508,24916,8.768,283814,15472,15815,84316,196655,452283,648938,11.959,3.624,432896,612688,179792,11.291,3.313,10134812,64.7,61.9,6557416,6270844,286572,4.4
Illinois,2019,5462603,220727,37107,0.679,20.736,24942,8.776,24213,8.52,284569,16108,16380,93220,183794,419684,603478,11.047,3.365,393674,566371,172697,10.368,3.161,10125894,64.6,62.1,6543691,6283464,260227,4
Illinois,2020,5493700,218703,-2458,-0.045,22.288,24688,8.706,26681,9.409,282577,16440,16784,95196,191172,421035,612207,11.144,3.48,415078,614665,199587,11.189,3.633,10101689,62.6,56.8,6321066,5735263,585803,9.3
Illinois,2021,5362248,219217,-260080,-4.85,20.927,28298,10.018,28475,10.08,282396,16752,17160,88738,179341,381744,561085,10.464,3.345,631974,821165,189191,15.314,3.528,10053445,62.9,59.1,6327675,5942191,385484,6.1
Illinois,2022,5359933,222489,256937,4.794,22.57,30156,10.625,27200,9.583,285305,18245,18748,97837,228521,633286,861807,16.079,4.264,367441,604870,237429,11.285,4.43,10011825,64.1,61.2,6421708,6127480,294228,4.6
Indiana,1978,1737998,81381,105340,6.061,22.624,12770,13.237,9825,10.184,97944,6668,6755,34077,88869,213076,301945,17.373,5.113,130292,196605,66313,11.312,3.815,3928917,65.8,62.1,2584346,2440637,143709,5.6
Indiana,1979,1851083,83686,93008,5.025,21.389,11902,11.959,9323,9.368,100814,6694,6779,35542,83535,207433,290968,15.719,4.513,133119,197960,64841,10.694,3.503,3977750,66.2,61.9,2632661,2463223,169438,6.4
Indiana,1980,1854961,83629,-81438,-4.39,23.245,10920,10.815,10684,10.581,101090,7620,7712,35277,77127,138462,215589,11.622,4.158,227397,297027,69630,16.013,3.754,4013083,65.4,59.1,2624984,2370833,254151,9.7
Indiana,1981,1797079,82861,-33977,-1.891,24.402,10367,10.276,10683,10.59,100724,7702,7828,37909,75971,143294,219265,12.201,4.227,184570,253242,68672,14.092,3.821,4035000,65,58.6,2621027,2365811,255216,9.7
Indiana,1982,1738878,81544,-82881,-4.766,23.41,10332,10.307,11338,11.31,99742,7971,8093,39315,68867,134671,203538,11.705,3.96,214343,286419,72076,16.471,4.145,4047750,64.5,56.8,2611354,2298111,313243,12
Indiana,1983,1680129,83192,-34847,-2.074,27.353,12354,12.286,10801,10.742,101329,7663,7796,38072,87291,142495,229786,13.677,5.195,196258,264633,68375,15.751,4.07,4055750,63.9,56.8,2590061,2302886,287175,11.1
Indiana,1984,1718048,85809,108642,6.324,24.68,14159,13.771,11363,11.052,104213,8553,8680,50349,111726,208922,320648,18.664,6.503,117404,212006,94602,12.34,5.506,4076667,64.5,59.1,2631164,2408644,222520,8.5
Indiana,1985,1789941,86501,37275,2.082,27.826,12619,12.062,11763,11.244,105045,8419,8607,55135,100616,185694,286310,15.995,5.621,156639,249035,92396,13.913,5.162,4092250,66,60.9,2701795,2494020,207775,7.7
Indiana,1986,1834817,88122,50699,2.763,26.491,13301,12.52,10853,10.216,107459,7733,7904,48608,109117,184616,293733,16.009,5.947,162329,243034,80705,13.246,4.399,4120000,66.5,62,2740825,2554884,185941,6.8
Indiana,1987,1900929,89632,70199,3.693,28.527,13894,12.797,11569,10.655,109736,7925,8161,54997,127274,214068,341342,17.957,6.695,167976,271143,103167,14.264,5.427,4158417,66.1,62,2747749,2579001,168748,6.1
Indiana,1988,1966348,91499,70621,3.591,26.664,13759,12.372,11042,9.929,112565,7629,7783,54122,119880,212891,332771,16.923,6.097,171219,262150,90931,13.332,4.624,4190833,66.6,63.2,2791749,2647406,144343,5.2
Indiana,1989,2055904,93370,98428,4.788,23.769,13560,11.898,10870,9.538,115316,7717,7921,51620,119198,223567,342765,16.672,5.798,154773,244337,89564,11.885,4.356,4216333,67.6,64.4,2850748,2716337,134411,4.7
Indiana,1990,2130485,95122,45054,2.115,24.855,13334,11.433,10766,9.231,117910,7810,7998,48399,106395,203425,309820,14.542,4.994,183951,264766,80815,12.428,3.793,4182011,67.2,63.8,2810678,2668343,142335,5.1
Indiana,1991,2124843,95136,-39799,-1.873,27.055,13311,11.224,11681,9.85,119408,8283,8481,63715,113360,174083,287443,13.528,5.335,225317,327242,101925,15.401,4.797,4242413,66,62.3,2800684,2641117,159567,5.7
Indiana,1992,2138492,95728,30841,1.442,29.254,12781,10.657,11435,9.534,120609,7635,7799,50141,120648,222987,343635,16.069,5.642,217704,312794,95090,14.627,4.447,4289722,66.7,62.6,2860440,2686092,174348,6.1
Indiana,1993,2186473,97970,58778,2.688,24.169,12601,10.358,10473,8.609,122713,7097,7288,43079,93696,229309,323005,14.773,4.285,184740,264227,79487,12.085,3.635,4342364,67.9,64.5,2949646,2799184,150462,5.1
Indiana,1994,2254369,100092,50056,2.22,24.706,13255,10.671,10546,8.49,125570,7368,7642,48553,103144,225389,328533,14.573,4.575,185305,278477,93172,12.353,4.133,4385756,69.6,66.4,3053341,2910429,142912,4.7
Indiana,1995,2324049,102318,92333,3.973,22.689,14213,11.177,10984,8.637,128781,7739,7990,47433,121240,234742,355982,15.317,5.217,176994,263649,86655,11.344,3.729,4431231,70.5,67.3,3122864,2984247,138617,4.4
Indiana,1996,2366556,103066,20792,0.879,27.227,13697,10.591,11770,9.101,130291,8196,8437,54215,129539,213419,342958,14.492,5.474,221910,322166,100256,13.613,4.236,4478040,69.2,66.5,3099954,2976644,123310,4
Indiana,1997,2410824,103498,40790,1.692,28.117,14111,10.787,13057,9.981,131344,8713,8988,60043,120849,258864,379713,15.75,5.013,219892,338923,119031,14.058,4.937,4510432,69.1,66.8,3118016,3011559,106457,3.4
Indiana,1998,2497809,104542,64044,2.564,24.554,13258,10.014,11977,9.046,133038,7943,8141,49690,127498,243196,370694,14.841,5.104,210722,306650,95928,12.277,3.84,4539240,68.8,66.7,3121554,3027701,93853,3
Indiana,1999,2555069,104312,45961,1.799,25.057,12560,9.423,12146,9.113,133496,8220,8442,55892,118404,247663,366067,14.327,4.634,214486,320106,105620,12.528,4.134,4569132,68.3,66.3,3121742,3029823,91919,2.9
Indiana,2000,2630223,103884,97440,3.705,22.944,12581,9.414,12427,9.299,133712,8128,8398,48846,118865,280313,399178,15.177,4.519,203862,301738,97876,11.472,3.721,4600535,67.9,65.9,3125304,3030889,94415,3
Indiana,2001,2620638,103115,-69734,-2.661,25.518,12493,9.379,13340,10.015,132778,7984,8294,62032,114810,219560,334370,12.759,4.381,265201,404104,138903,15.42,5.3,4630123,67.9,65,3143985,3010490,133495,4.2
Indiana,2002,2566985,103355,-75141,-2.927,29.299,14345,10.742,13697,10.257,133868,7964,8309,63168,152417,223635,376052,14.65,5.938,315861,451193,135332,17.577,5.272,4657190,67.9,64.4,3161709,2997963,163746,5.2
Indiana,2003,2533806,103681,11027,0.435,28.353,12952,9.658,12406,9.251,134375,7736,7978,51914,116089,254149,370238,14.612,4.582,231324,359211,127887,14.177,5.047,4687701,67.8,64.2,3178568,3011507,167061,5.3
Indiana,2004,2560662,104770,43471,1.698,24.245,13358,9.877,11630,8.599,136106,7630,7886,51388,113643,240248,353891,13.82,4.438,210924,310420,99496,12.123,3.886,4715526,67.1,63.5,3165247,2993991,171256,5.4
Indiana,2005,2592529,104907,18994,0.733,24.744,13081,9.592,12549,9.202,136642,8122,8368,53313,117001,222737,339738,13.105,4.513,219689,320744,101055,12.372,3.898,4752908,67.4,63.7,3202215,3029258,172957,5.4
Indiana,2006,2634041,105894,54368,2.064,23.686,14901,10.809,12480,9.053,139071,8199,8369,49240,128185,238138,366323,13.907,4.866,217854,311955,94101,11.843,3.572,4796258,67.5,64.1,3235980,3075761,160219,5
Indiana,2007,2648262,105770,-25738,-0.972,27.666,14222,10.201,13376,9.594,139843,8567,8751,56578,124404,241932,366336,13.833,4.698,275618,392074,116456,14.805,4.397,4836385,66.2,63.2,3202589,3054548,148041,4.6
Indiana,2008,2615549,104254,-40311,-1.541,24.973,12294,8.844,13880,9.985,138211,8914,9140,60127,100065,226527,326592,12.487,3.826,244167,366903,122736,14.028,4.693,4874492,66.6,62.6,3244790,3053593,191197,5.9
Indiana,2009,2516709,101307,-164978,-6.555,20.722,10482,7.663,14052,10.272,135010,8991,9254,58075,86368,174394,260762,10.361,3.432,312700,425740,113040,16.917,4.492,4907391,65.5,58.7,3216535,2880173,336362,10.5
Indiana,2010,2415398,99582,-38835,-1.608,22.676,10311,7.685,12065,8.993,133286,7607,7797,45071,87697,186155,273852,11.338,3.631,224933,312687,87754,12.946,3.633,4962815,64,57.5,3175885,2854843,321042,10.1
Indiana,2011,2414095,98502,38202,1.582,21.086,11023,8.291,11681,8.786,132623,7357,7682,40420,80665,212056,292721,12.125,3.341,178602,254519,75917,10.543,3.145,5002729,63.7,58.1,3189011,2904397,284614,8.9
Indiana,2012,2468804,98595,72170,2.923,21.51,11326,8.534,11120,8.379,132816,6644,6870,40923,97874,239816,337690,13.678,3.964,182946,265520,82574,10.755,3.345,5032521,63,57.9,3172556,2911925,260631,8.2
Indiana,2013,2524748,98004,38438,1.522,20.896,10334,7.799,10890,8.218,132234,6769,6870,41358,81708,220513,302221,11.97,3.236,184746,263783,79037,10.448,3.13,5064442,63.1,58.3,3193683,2953672,240011,7.5
Indiana,2014,2573871,97400,59627,2.317,19.423,10607,8.022,10645,8.051,132197,6643,6761,40063,86982,222604,309586,12.028,3.379,171598,249959,78361,9.711,3.044,5093837,63.4,59.6,3228524,3036685,191839,5.9
Indiana,2015,2636273,97708,68575,2.601,19.722,11520,8.664,9997,7.519,133720,6228,6418,38227,98859,229684,328543,12.462,3.75,189253,259968,70715,9.861,2.682,5117280,63.8,60.8,3266392,3109791,156601,4.8
Indiana,2016,2699546,98236,58115,2.153,19.54,11507,8.537,9439,7.003,135821,6190,6370,37825,100321,221543,321864,11.923,3.716,195989,263749,67760,9.77,2.51,5148022,64.7,61.9,3331821,3186420,145401,4.4
Indiana,2017,2752496,98663,52590,1.911,21.822,10885,7.996,10280,7.552,136431,6090,6250,44254,94450,258470,352920,12.822,3.431,209195,300330,91135,10.911,3.311,5189801,64.2,62,3333693,3217049,116644,3.5
Indiana,2018,2797093,99065,30434,1.088,22.126,10819,7.923,10521,7.705,136694,6355,6615,50099,94467,245403,339870,12.151,3.377,207644,309436,101792,11.063,3.639,5224191,64.9,62.7,3392579,3276805,115774,3.4
Indiana,2019,2824133,99166,24061,0.852,18.508,10776,7.85,9662,7.039,137830,6496,6659,39093,81544,203866,285410,10.106,2.887,192018,261349,69331,9.254,2.455,5259231,64.6,62.5,3399870,3287462,112408,3.3
Indiana,2020,2829907,98657,-11133,-0.393,21.029,10904,7.926,11473,8.34,137283,6762,6970,45056,89537,208010,297547,10.514,3.164,210172,308680,98508,10.908,3.481,5283865,63,58.4,3328778,3086279,242499,7.3
Indiana,2021,2791258,99879,-67580,-2.421,21.85,12534,9.092,11334,8.221,138464,6711,6965,40277,95529,209412,304941,10.925,3.422,280613,372521,91908,13.346,3.293,5310798,62.8,60.3,3332745,3201829,130916,3.9
Indiana,2022,2814004,101328,115360,4.099,21.973,13445,9.656,11840,8.503,140046,7508,7830,48638,109546,314976,424522,15.086,3.893,211666,309162,97496,10.987,3.465,5337181,63.2,61.3,3373887,3270662,103225,3.1
Iowa,1978,847517,55843,57913,6.833,24.314,8521,13.232,6549,10.17,65384,4687,4737,22776,53298,107647,160945,18.99,6.289,65848,103032,37184,12.157,4.387,2129333,66.5,63.9,1415772,1360894,54878,3.9
Iowa,1979,897651,56764,37758,4.206,24.581,7695,11.651,6728,10.187,66529,4931,4984,24185,47670,100414,148084,16.497,5.311,71396,110326,38930,12.291,4.337,2142083,66.4,63.6,1422486,1363067,59419,4.2
Iowa,1980,907687,56672,-11705,-1.29,26.28,7137,10.708,6991,10.489,66722,5281,5314,23959,40923,78349,119272,13.14,4.508,92770,130977,38207,14.43,4.209,2151250,66.4,62.5,1428311,1344122,84189,5.9
Iowa,1981,892145,56370,-19176,-2.149,27.498,6906,10.355,6859,10.285,66716,5248,5333,23060,60849,61810,122659,13.749,6.821,93345,141835,48490,15.898,5.435,2160083,66.2,61.8,1428916,1335522,93394,6.5
Iowa,1982,862290,54651,-41106,-4.767,24.113,6271,9.509,7847,11.898,65162,5770,5825,26577,38353,65611,103964,12.057,4.448,102302,145070,42768,16.824,4.96,2158583,65.6,60.1,1415639,1296872,118767,8.4
Iowa,1983,831474,54828,-24039,-2.891,29.425,6794,10.41,6668,10.217,65325,4827,4875,22454,45819,76513,122332,14.713,5.511,98720,146371,47651,17.604,5.731,2159250,65.6,60.2,1417144,1300692,116452,8.2
Iowa,1984,835625,55929,31733,3.798,24.511,7727,11.712,6509,9.866,66586,4807,4887,21849,45662,88480,134142,16.053,5.464,67348,102409,35061,12.255,4.196,2160250,65.8,61.2,1421296,1321571,99725,7
Iowa,1985,851980,54544,1329,0.156,27.871,6561,9.963,8024,12.185,65121,5892,5987,28724,40097,79959,120056,14.091,4.706,71044,118727,47683,13.935,5.597,2149083,66.2,61.3,1423606,1318126,105480,7.4
Iowa,1986,859740,53634,8900,1.035,29.239,6473,9.996,7265,11.219,64359,5182,5279,27386,52948,81641,134589,15.655,6.159,78727,125689,46962,14.619,5.462,2139500,67.5,62.9,1443125,1345316,97809,6.8
Iowa,1987,872929,53370,19093,2.187,29.035,7062,10.976,7090,11.02,64324,4787,4853,26058,57233,88587,145820,16.705,6.556,77089,126727,49638,14.517,5.686,2138333,68.4,64.5,1461652,1379449,82203,5.6
Iowa,1988,907108,53806,44983,4.959,24.14,6784,10.477,6077,9.385,65105,4236,4316,25109,49876,104595,154471,17.029,5.498,67316,109488,42172,12.07,4.649,2148583,69.3,66.1,1489045,1419797,69248,4.7
